Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1995-10-25
Station:        024010         Bullard - à 1,1 km en amont du pont-route 267 à Saint-Jean-de-Brébeuf                                                                          
Bassin versant: 25.7 km²       Régime: Naturel                                           
Coordonnées:    (NAD83) 46° 10' 32" // -71° 27' 26"

Date de création du fichier: 2012-06-29 05:50
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
024010         1990/03/16          
024010         1990/03/17          
024010         1990/03/18          
024010         1990/03/19          
024010         1990/03/20          
024010         1990/03/21          
024010         1990/03/22          
024010         1990/03/23          
024010         1990/03/24          
024010         1990/03/25          
024010         1990/03/26          
024010         1990/03/27          
024010         1990/03/28          
024010         1990/03/29          
024010         1990/03/30          
024010         1990/03/31          
024010         1990/04/01          
024010         1990/04/02          
024010         1990/04/03          
024010         1990/04/04          
024010         1990/04/05          
024010         1990/04/06          
024010         1990/04/07          
024010         1990/04/08          
024010         1990/04/09          
024010         1990/04/10          
024010         1990/04/11          
024010         1990/04/12          
024010         1990/04/13          
024010         1990/04/14          
024010         1990/04/15          
024010         1990/04/16          
024010         1990/04/17          
024010         1990/04/18          
024010         1990/04/19          
024010         1990/04/20          
024010         1990/04/21          
024010         1990/04/22          
024010         1990/04/23          
024010         1990/04/24          
024010         1990/04/25          
024010         1990/04/26          
024010         1990/04/27          
024010         1990/04/28          
024010         1990/04/29          
024010         1990/04/30          
024010         1990/05/01          
024010         1990/05/02          
024010         1990/05/03          
024010         1990/05/04          
024010         1990/05/05          
024010         1990/05/06          
024010         1990/05/07          
024010         1990/05/08          
024010         1990/05/09          
024010         1990/05/10          
024010         1990/05/11          
024010         1990/05/12          
024010         1990/05/13          
024010         1990/05/14          
